species,s1,s2,clonal_diff_1D,clonal_len_1D,clonal_diff_4D,clonal_len_4D,moved_1d,moved_4d
Alistipes_onderdonkii_55464,700024545,ERR912037,98,950401,34,254284,32,0
Alistipes_onderdonkii_55464,700024545,ERR912076,41,1007220,17,269692,4,0
Alistipes_onderdonkii_55464,700024545,ERR912078,96,919098,25,245654,30,1
Alistipes_onderdonkii_55464,700024545,ERR912126,35,993552,11,266003,8,0
Alistipes_onderdonkii_55464,700024545,ERR912188,108,871721,20,233530,27,0
Alistipes_onderdonkii_55464,700024545,mickey4-11-0-0_,76,937789,31,250676,26,0
Alistipes_onderdonkii_55464,700024545,pluto3-11-7-0_,78,935093,23,250392,30,1
Alistipes_onderdonkii_55464,700024615,700099886,47,1076129,15,288654,7,0
Alistipes_onderdonkii_55464,700024615,700101581,20,1110599,3,298423,5,0
Alistipes_onderdonkii_55464,700024673,700038414,67,1030768,29,277615,7,0
Alistipes_onderdonkii_55464,700024673,700095486,129,943305,49,252373,58,0
Alistipes_onderdonkii_55464,700024673,700097688,119,964675,48,259828,40,0
Alistipes_onderdonkii_55464,700024673,700101840,72,1011662,26,271795,17,0
Alistipes_onderdonkii_55464,700024673,700105613,126,977319,45,263553,45,1
Alistipes_onderdonkii_55464,700024673,700106056,82,1007414,29,270473,29,0
Alistipes_onderdonkii_55464,700024673,700106876,72,1059016,31,285758,14,0
Alistipes_onderdonkii_55464,700024673,700107398,67,1071708,18,289510,21,0
Alistipes_onderdonkii_55464,700024673,700116505,120,980165,39,264871,30,1
Alistipes_onderdonkii_55464,700024673,700161742,89,989183,24,267084,23,1
Alistipes_onderdonkii_55464,700024673,700172221,119,995551,26,268373,37,1
Alistipes_onderdonkii_55464,700024673,700172813,121,991768,33,267870,41,1
Alistipes_onderdonkii_55464,700024673,SRR2822459,133,1032696,36,278652,34,0
Alistipes_onderdonkii_55464,700024711,700033797,95,936563,22,252102,37,1
Alistipes_onderdonkii_55464,700024711,700037632,116,916494,23,244671,56,1
Alistipes_onderdonkii_55464,700024711,700038263,95,913959,31,243319,44,1
Alistipes_onderdonkii_55464,700024711,700099059,105,921222,27,248311,44,2
Alistipes_onderdonkii_55464,700024711,700103479,87,987154,19,265738,31,1
Alistipes_onderdonkii_55464,700024711,700111156,97,1006321,29,271251,24,0
Alistipes_onderdonkii_55464,700024711,700111296,84,974844,16,262873,28,1
Alistipes_onderdonkii_55464,700024711,700113975,88,1026177,40,276754,27,1
Alistipes_onderdonkii_55464,700024711,700116730,80,1026279,20,276672,25,1
Alistipes_onderdonkii_55464,700024711,700117938,121,912021,30,244708,46,1
Alistipes_onderdonkii_55464,700024711,700119739,84,1010602,29,272526,22,1
Alistipes_onderdonkii_55464,700024711,700120753,100,969881,30,261681,40,3
Alistipes_onderdonkii_55464,700024711,700163772,109,884937,37,238204,50,1
Alistipes_onderdonkii_55464,700024711,700164735,111,991721,44,267301,32,0
Alistipes_onderdonkii_55464,700024711,ERR911956,74,991643,16,267043,29,1
Alistipes_onderdonkii_55464,700024711,ERR911988,101,978816,34,264030,40,1
Alistipes_onderdonkii_55464,700024711,ERR911992,92,986687,21,265885,36,1
Alistipes_onderdonkii_55464,700024711,ERR912036,123,933250,43,251589,45,1
Alistipes_onderdonkii_55464,700024711,ERR912037,126,980307,42,264019,48,1
Alistipes_onderdonkii_55464,700024711,ERR912076,64,1038088,28,279980,20,1
Alistipes_onderdonkii_55464,700024711,ERR912078,106,948909,35,255679,36,1
Alistipes_onderdonkii_55464,700024711,ERR912126,49,1024692,16,276308,19,0
Alistipes_onderdonkii_55464,700024711,mickey4-11-0-0_,91,964005,30,259366,41,1
Alistipes_onderdonkii_55464,700024711,pluto3-11-7-0_,103,959781,27,258819,42,2
Alistipes_onderdonkii_55464,700033153,700033726,114,990093,61,266649,32,0
Alistipes_onderdonkii_55464,700033153,700034254,124,929441,72,249770,30,0
Alistipes_onderdonkii_55464,700033153,700037501,116,936163,39,251787,49,0
Alistipes_onderdonkii_55464,700033153,700165167,135,969497,69,260934,51,0
Alistipes_onderdonkii_55464,700033726,700034254,111,968990,55,260723,41,1
Alistipes_onderdonkii_55464,700033726,700037501,129,1019493,29,274467,55,0
Alistipes_onderdonkii_55464,700033726,700117766,159,973349,58,262465,51,0
Alistipes_onderdonkii_55464,700033726,700165167,127,1042760,43,281276,49,0
Alistipes_onderdonkii_55464,700033726,ERR911971,115,964739,32,260569,52,0
Alistipes_onderdonkii_55464,700033726,ERR912024,133,1014730,63,273587,34,0
Alistipes_onderdonkii_55464,700033726,ERR912070,125,976546,44,263149,29,0
Alistipes_onderdonkii_55464,700033726,ERR912085,131,983334,42,265193,29,0
Alistipes_onderdonkii_55464,700033797,700037632,113,896848,43,239276,39,1
Alistipes_onderdonkii_55464,700033797,700038263,99,890197,35,237014,41,0
Alistipes_onderdonkii_55464,700033797,700099059,77,1007279,27,270875,30,1
Alistipes_onderdonkii_55464,700033797,700103479,86,975458,23,261956,19,0
Alistipes_onderdonkii_55464,700033797,700111156,119,973850,44,261909,31,0
Alistipes_onderdonkii_55464,700033797,700111296,88,952300,24,256201,27,0
Alistipes_onderdonkii_55464,700033797,700113975,88,980026,33,263895,23,0
Alistipes_onderdonkii_55464,700033797,700116730,97,1000537,27,269093,31,0
Alistipes_onderdonkii_55464,700033797,700117938,83,996231,35,266597,16,0
Alistipes_onderdonkii_55464,700033797,700119739,108,981856,29,264039,38,0
Alistipes_onderdonkii_55464,700033797,700120753,102,942877,28,253607,34,2
Alistipes_onderdonkii_55464,700033797,700163772,76,978924,30,262742,24,0
Alistipes_onderdonkii_55464,700033797,700164735,121,959365,44,258088,31,0
Alistipes_onderdonkii_55464,700033797,ERR911956,75,955808,16,256639,30,0
Alistipes_onderdonkii_55464,700033797,ERR911988,112,953956,32,256538,34,1
Alistipes_onderdonkii_55464,700033797,ERR911992,107,961770,28,258564,48,0
Alistipes_onderdonkii_55464,700033797,ERR912037,114,953981,36,256320,35,0
Alistipes_onderdonkii_55464,700033797,ERR912076,70,1008585,22,271297,19,0
Alistipes_onderdonkii_55464,700033797,ERR912126,75,976442,27,262742,21,0
Alistipes_onderdonkii_55464,700033797,ERR912161,105,947162,48,254330,37,0
Alistipes_onderdonkii_55464,700033797,SRR413610,92,918525,34,247467,19,0
Alistipes_onderdonkii_55464,700033797,mickey4-11-0-0_,85,935010,34,251172,32,1
Alistipes_onderdonkii_55464,700033797,pluto3-11-7-0_,104,933673,24,250980,41,0
Alistipes_onderdonkii_55464,700034254,700037501,121,922074,49,247681,35,0
Alistipes_onderdonkii_55464,700035237,700165224,32,952053,8,256834,2,0
Alistipes_onderdonkii_55464,700035747,700106465,76,997289,31,267340,15,0
Alistipes_onderdonkii_55464,700035747,700163181,83,1000463,43,268274,32,1
Alistipes_onderdonkii_55464,700037042,700119562,78,1001348,19,270215,28,0
Alistipes_onderdonkii_55464,700037042,ERR912048,101,1018822,29,274798,46,1
Alistipes_onderdonkii_55464,700037042,ERR912143,77,1036742,33,279616,26,1
Alistipes_onderdonkii_55464,700037042,ERR912153,125,983252,52,265500,31,1
Alistipes_onderdonkii_55464,700037123,ERR911971,101,989953,29,267241,41,0
Alistipes_onderdonkii_55464,700037284,ERR912181,116,934470,39,250788,59,0
Alistipes_onderdonkii_55464,700037501,700165167,85,1037957,27,279798,23,0
Alistipes_onderdonkii_55464,700037632,700038263,106,938685,41,248876,31,0
Alistipes_onderdonkii_55464,700037632,700103479,100,937032,26,249693,40,1
Alistipes_onderdonkii_55464,700037632,700111156,115,950974,40,253749,44,0
Alistipes_onderdonkii_55464,700037632,700111296,96,919262,27,245328,31,0
Alistipes_onderdonkii_55464,700037632,700113975,111,957316,48,255764,39,0
Alistipes_onderdonkii_55464,700037632,700116730,99,973831,30,259907,36,0
Alistipes_onderdonkii_55464,700037632,700119739,109,948136,35,253210,44,0
Alistipes_onderdonkii_55464,700037632,700120753,105,981485,45,262165,34,1
Alistipes_onderdonkii_55464,700037632,700164735,132,934702,60,249368,45,0
Alistipes_onderdonkii_55464,700037632,700171115,122,921686,44,245952,44,4
Alistipes_onderdonkii_55464,700037632,ERR911956,88,941173,30,251044,33,1
Alistipes_onderdonkii_55464,700037632,ERR911988,119,934113,39,249448,51,1
Alistipes_onderdonkii_55464,700037632,ERR911992,109,939009,40,250605,39,0
Alistipes_onderdonkii_55464,700037632,ERR912036,130,943657,48,251931,39,0
Alistipes_onderdonkii_55464,700037632,ERR912037,113,923128,41,246387,40,0
Alistipes_onderdonkii_55464,700037632,ERR912076,92,981605,40,262083,38,0
Alistipes_onderdonkii_55464,700037632,ERR912078,121,945799,45,252325,49,0
Alistipes_onderdonkii_55464,700037632,ERR912126,89,961208,32,256666,35,0
Alistipes_onderdonkii_55464,700037632,ERR912188,112,897814,27,239735,37,0
Alistipes_onderdonkii_55464,700037632,mickey4-11-0-0_,113,927707,54,247147,58,0
Alistipes_onderdonkii_55464,700037632,pluto3-11-7-0_,96,910846,49,243209,30,0
Alistipes_onderdonkii_55464,700038072,700107398,123,960384,31,258562,36,1
Alistipes_onderdonkii_55464,700038072,700161742,127,917694,27,246661,44,2
Alistipes_onderdonkii_55464,700038072,700172221,148,944991,31,254058,61,2
Alistipes_onderdonkii_55464,700038263,700099059,110,889605,50,236623,37,0
Alistipes_onderdonkii_55464,700038263,700103479,78,938978,26,249471,20,0
Alistipes_onderdonkii_55464,700038263,700111156,103,934370,39,248440,36,0
Alistipes_onderdonkii_55464,700038263,700111296,101,918598,28,244432,48,1
Alistipes_onderdonkii_55464,700038263,700113975,88,944648,34,251651,27,0
Alistipes_onderdonkii_55464,700038263,700116730,81,959037,22,255091,36,0
Alistipes_onderdonkii_55464,700038263,700119739,88,943962,25,251168,36,0
Alistipes_onderdonkii_55464,700038263,700120753,64,1000413,22,266393,14,0
Alistipes_onderdonkii_55464,700038263,700164735,102,921748,36,245258,34,0
Alistipes_onderdonkii_55464,700038263,700171115,70,957532,38,254908,14,1
Alistipes_onderdonkii_55464,700038263,ERR911956,67,926720,22,246234,28,0
Alistipes_onderdonkii_55464,700038263,ERR911972,88,872143,28,231871,22,0
Alistipes_onderdonkii_55464,700038263,ERR911988,91,923041,37,245599,28,0
Alistipes_onderdonkii_55464,700038263,ERR911992,82,916549,22,243524,22,0
Alistipes_onderdonkii_55464,700038263,ERR912033,108,909767,40,241955,51,0
Alistipes_onderdonkii_55464,700038263,ERR912036,84,971467,31,258553,30,0
Alistipes_onderdonkii_55464,700038263,ERR912037,86,915635,26,243471,26,0
Alistipes_onderdonkii_55464,700038263,ERR912061,111,933922,38,248725,32,0
Alistipes_onderdonkii_55464,700038263,ERR912076,57,967256,19,257264,18,0
Alistipes_onderdonkii_55464,700038263,ERR912078,62,1001904,30,266451,20,0
Alistipes_onderdonkii_55464,700038263,ERR912126,66,936169,23,249132,17,0
Alistipes_onderdonkii_55464,700038263,ERR912128,104,925100,38,246218,21,0
Alistipes_onderdonkii_55464,700038263,ERR912159,104,891299,30,237250,41,2
Alistipes_onderdonkii_55464,700038263,ERR912188,79,942630,31,251106,15,0
Alistipes_onderdonkii_55464,700038263,mickey4-11-0-0_,80,895064,42,237780,35,0
Alistipes_onderdonkii_55464,700038263,pluto3-11-7-0_,87,900938,32,239714,32,0
Alistipes_onderdonkii_55464,700038414,700095486,136,923297,62,246874,63,0
Alistipes_onderdonkii_55464,700038414,700097688,117,934511,36,251149,46,0
Alistipes_onderdonkii_55464,700038414,700101840,83,979514,54,262623,23,0
Alistipes_onderdonkii_55464,700038414,700105613,133,934050,54,250703,41,1
Alistipes_onderdonkii_55464,700038414,700106056,87,970302,17,260244,35,0
Alistipes_onderdonkii_55464,700038414,700106876,82,1007812,38,271028,20,0
Alistipes_onderdonkii_55464,700038414,700107398,61,1034311,29,278429,16,0
Alistipes_onderdonkii_55464,700038414,700116505,126,936279,39,252118,31,1
Alistipes_onderdonkii_55464,700038414,700161742,110,965136,53,259412,29,2
Alistipes_onderdonkii_55464,700038414,700172221,111,962890,24,258494,39,0
Alistipes_onderdonkii_55464,700038414,700172813,114,945232,29,254144,40,1
Alistipes_onderdonkii_55464,700038414,SRR2822459,122,1000060,45,268948,36,0
Alistipes_onderdonkii_55464,700095213,700101840,112,927882,68,248697,28,0
Alistipes_onderdonkii_55464,700095213,700106056,119,922976,49,247449,30,0
Alistipes_onderdonkii_55464,700095213,700106876,113,956130,52,256639,25,0
Alistipes_onderdonkii_55464,700095213,700107398,95,961521,36,258370,24,0
Alistipes_onderdonkii_55464,700095486,700101840,112,937362,45,249920,42,0
Alistipes_onderdonkii_55464,700095486,700106056,114,930387,44,248180,48,0
Alistipes_onderdonkii_55464,700095486,700106876,121,963688,49,257378,48,0
Alistipes_onderdonkii_55464,700095486,700107398,116,973814,42,260369,47,0
Alistipes_onderdonkii_55464,700097688,700101840,94,963606,53,258348,14,0
Alistipes_onderdonkii_55464,700097688,700106056,98,949168,40,254529,40,0
Alistipes_onderdonkii_55464,700097688,700106876,94,983609,51,264127,17,0
Alistipes_onderdonkii_55464,700097688,700107398,94,1000215,34,269034,28,0
Alistipes_onderdonkii_55464,700097688,700161742,126,943122,51,253355,40,0
Alistipes_onderdonkii_55464,700097688,700172221,146,964628,61,258992,41,0
Alistipes_onderdonkii_55464,700099059,700103479,104,973100,40,262108,47,2
Alistipes_onderdonkii_55464,700099059,700111156,131,968432,40,261100,52,1
Alistipes_onderdonkii_55464,700099059,700113975,111,979823,45,264239,46,1
Alistipes_onderdonkii_55464,700099059,700116730,113,997804,35,269220,47,2
Alistipes_onderdonkii_55464,700099059,700117938,93,957279,31,256705,32,1
Alistipes_onderdonkii_55464,700099059,700119739,111,972122,32,262036,45,1
Alistipes_onderdonkii_55464,700099059,700120753,88,956018,32,257919,17,0
Alistipes_onderdonkii_55464,700099059,700163772,96,932097,20,250891,43,1
Alistipes_onderdonkii_55464,700099059,ERR911956,108,961532,37,258787,53,1
Alistipes_onderdonkii_55464,700099059,ERR911992,101,954110,25,257431,45,2
Alistipes_onderdonkii_55464,700099059,ERR912076,89,1000501,29,269726,35,1
Alistipes_onderdonkii_55464,700099059,ERR912126,86,966013,35,260669,31,2
Alistipes_onderdonkii_55464,700099886,700101581,30,1094305,15,293711,4,0
Alistipes_onderdonkii_55464,700101840,700105613,128,966525,50,258853,30,0
Alistipes_onderdonkii_55464,700101840,700106056,67,985471,33,263674,12,0
Alistipes_onderdonkii_55464,700101840,700106876,47,1050384,33,281663,4,0
Alistipes_onderdonkii_55464,700101840,700107398,56,1044002,32,280187,6,0
Alistipes_onderdonkii_55464,700101840,700116505,103,956959,41,256755,15,0
Alistipes_onderdonkii_55464,700101840,700161742,85,975713,36,261577,17,0
Alistipes_onderdonkii_55464,700101840,700172221,109,1005606,41,269387,21,0
Alistipes_onderdonkii_55464,700101840,700172813,113,970357,32,260343,26,0
Alistipes_onderdonkii_55464,700101840,SRR2822459,137,979720,54,262552,33,0
Alistipes_onderdonkii_55464,700103479,700111156,99,1049867,25,282889,35,1
Alistipes_onderdonkii_55464,700103479,700111296,87,1024703,16,275975,26,0
Alistipes_onderdonkii_55464,700103479,700113975,84,1060559,36,285978,26,1
Alistipes_onderdonkii_55464,700103479,700116730,74,1072153,15,289038,23,1
Alistipes_onderdonkii_55464,700103479,700117938,122,955815,36,255916,38,1
Alistipes_onderdonkii_55464,700103479,700119739,80,1056309,26,284760,27,1
Alistipes_onderdonkii_55464,700103479,700120753,106,1019115,25,274714,41,2
Alistipes_onderdonkii_55464,700103479,700163772,113,951869,45,255650,34,1
Alistipes_onderdonkii_55464,700103479,700164735,112,1033657,47,278548,32,1
Alistipes_onderdonkii_55464,700103479,700171115,100,953452,35,256821,25,2
Alistipes_onderdonkii_55464,700103479,ERR911956,63,1040005,10,280072,28,1
Alistipes_onderdonkii_55464,700103479,ERR911988,118,1031531,25,278170,37,1
Alistipes_onderdonkii_55464,700103479,ERR911992,86,1036811,25,279445,42,1
Alistipes_onderdonkii_55464,700103479,ERR912036,109,989610,27,266880,31,1
Alistipes_onderdonkii_55464,700103479,ERR912037,100,1030798,30,277734,33,1
Alistipes_onderdonkii_55464,700103479,ERR912076,57,1079399,17,291029,14,1
Alistipes_onderdonkii_55464,700103479,ERR912078,93,983201,16,264632,33,1
Alistipes_onderdonkii_55464,700103479,ERR912126,70,1056686,24,284831,18,1
Alistipes_onderdonkii_55464,700103479,mickey4-11-0-0_,104,998130,29,268159,43,1
Alistipes_onderdonkii_55464,700103479,pluto3-11-7-0_,107,996004,29,268224,46,2
Alistipes_onderdonkii_55464,700105613,700106056,118,935393,38,250622,39,0
Alistipes_onderdonkii_55464,700105613,700106876,133,1010754,58,272043,40,2
Alistipes_onderdonkii_55464,700105613,700107398,110,1013824,36,273256,35,1
Alistipes_onderdonkii_55464,700105613,700116505,114,996123,35,268563,24,0
Alistipes_onderdonkii_55464,700105613,700161742,98,1019358,41,274496,40,0
Alistipes_onderdonkii_55464,700105613,700172221,81,1035171,30,278521,30,1
Alistipes_onderdonkii_55464,700105613,700172813,110,1003468,20,270360,35,0
Alistipes_onderdonkii_55464,700106056,700106876,63,1023044,26,274265,12,0
Alistipes_onderdonkii_55464,700106056,700107398,66,1036637,26,278176,15,0
Alistipes_onderdonkii_55464,700106056,700116505,119,936845,38,251171,29,0
Alistipes_onderdonkii_55464,700106056,700161742,85,957505,28,256530,27,0
Alistipes_onderdonkii_55464,700106056,700172221,98,973209,24,260725,37,0
Alistipes_onderdonkii_55464,700106056,700172813,117,953902,21,255724,44,0
Alistipes_onderdonkii_55464,700106056,SRR2822459,132,960838,37,257555,43,0
Alistipes_onderdonkii_55464,700106465,700163181,109,985863,34,265158,40,1
Alistipes_onderdonkii_55464,700106876,700107398,52,1100593,29,296836,7,0
Alistipes_onderdonkii_55464,700106876,700116505,110,997667,40,268994,23,1
Alistipes_onderdonkii_55464,700106876,700161742,91,1016953,35,273808,23,1
Alistipes_onderdonkii_55464,700106876,700172221,114,1040979,34,280020,30,1
Alistipes_onderdonkii_55464,700106876,700172813,107,1007806,18,271868,30,1
Alistipes_onderdonkii_55464,700106876,SRR2822459,128,1017533,36,274005,42,0
Alistipes_onderdonkii_55464,700107398,700116505,99,1007549,32,271960,26,1
Alistipes_onderdonkii_55464,700107398,700161742,82,1024401,24,276203,26,1
Alistipes_onderdonkii_55464,700107398,700165778,139,974404,37,262988,46,1
Alistipes_onderdonkii_55464,700107398,700172221,84,1048515,26,282320,18,1
Alistipes_onderdonkii_55464,700107398,700172813,100,1022584,21,276147,33,1
Alistipes_onderdonkii_55464,700107398,SRR2822459,127,1048452,37,282763,36,0
Alistipes_onderdonkii_55464,700111156,700111296,100,1028780,24,277573,36,0
Alistipes_onderdonkii_55464,700111156,700113975,93,1056220,34,285452,22,0
Alistipes_onderdonkii_55464,700111156,700116730,74,1095442,19,295880,16,0
Alistipes_onderdonkii_55464,700111156,700117938,117,938094,28,251501,48,1
Alistipes_onderdonkii_55464,700111156,700119739,81,1051808,24,284065,14,0
Alistipes_onderdonkii_55464,700111156,700120753,106,1014829,34,273976,33,1
Alistipes_onderdonkii_55464,700111156,700164735,116,1029301,49,277836,33,0
Alistipes_onderdonkii_55464,700111156,ERR911956,75,1043368,28,281165,22,0
Alistipes_onderdonkii_55464,700111156,ERR911988,104,1030582,20,278239,41,1
Alistipes_onderdonkii_55464,700111156,ERR911992,92,1048442,32,282855,30,0
Alistipes_onderdonkii_55464,700111156,ERR912036,107,974731,26,263173,33,0
Alistipes_onderdonkii_55464,700111156,ERR912037,95,1017093,24,274410,38,0
Alistipes_onderdonkii_55464,700111156,ERR912076,73,1097509,25,296095,16,0
Alistipes_onderdonkii_55464,700111156,ERR912078,115,989687,41,266743,39,0
Alistipes_onderdonkii_55464,700111156,ERR912126,72,1061177,32,286440,15,0
Alistipes_onderdonkii_55464,700111156,mickey4-11-0-0_,96,1017907,37,274039,43,0
Alistipes_onderdonkii_55464,700111156,pluto3-11-7-0_,105,1007912,32,271755,39,1
Alistipes_onderdonkii_55464,700111296,700113975,90,1038553,31,280481,26,0
Alistipes_onderdonkii_55464,700111296,700116730,73,1054836,15,284727,19,0
Alistipes_onderdonkii_55464,700111296,700117938,99,923577,12,247634,34,1
Alistipes_onderdonkii_55464,700111296,700119739,90,1034595,24,279295,29,0
Alistipes_onderdonkii_55464,700111296,700120753,107,998843,39,269629,41,3
